,answer
11407,'매우좋음'
11408,'나쁨'
11409,'좋음'
11410,'매우좋음'
11411,'매우좋음'
11412,'매우좋음'
11413,'매우좋음'
11414,'매우좋음'
11415,보통
11416,'좋음'
11417,'좋음'
11418,'매우좋음'
11419,나쁨
11420,'좋음'
11421,매우좋음
11422,좋음
11423,'매우좋음'
11424,매우좋음
11425,'매우좋음'
11426,'매우좋음'
11427,매우좋음
11428,매우좋음
11429,매우좋음
11430,매우좋음
11431,'매우좋음'
11432,'매우좋음'
11433,'매우좋음'
11434,매우좋음
11435,'매우좋음'
11436,'매우좋음'
11437,매우좋음
11438,매우좋음
11439,매우좋음
11440,매우좋음
11441,매우좋음
11442,'매우좋음'
11443,'매우좋음'
11444,'보통'
11445,'매우좋음'
11446,'매우좋음'
11447,매우좋음
11448,매우좋음
11449,매우좋음
11450,'매우좋음'
11451,매우좋음
11452,매우좋음
11453,'매우좋음'
11454,매우좋음
11455,매우좋음
11456,매우좋음
11457,'좋음'
11458,매우좋음
11459,'매우좋음'
11460,매우좋음
11461,매우좋음
11462,'매우좋음'
11463,'매우좋음'
11464,매우좋음
11465,매우좋음
11466,매우좋음
11467,매우좋음
11468,매우좋음
11469,매우좋음
11470,매우좋음
11471,매우좋음
11472,'매우좋음'
11473,'매우좋음'
11474,'나쁨'
11475,매우좋음
11476,매우좋음
11477,'매우좋음'
11478,매우좋음
11479,'매우좋음'
11480,'매우좋음'
11481,'매우좋음'
11482,'매우좋음'
11483,'좋음'
11484,매우좋음
11485,'매우좋음'
11486,매우좋음
11487,매우좋음
11488,매우좋음
11489,'매우좋음'
11490,'좋음'
11491,'매우좋음'
11492,매우좋음
11493,매우좋음
11494,'매우좋음'
11495,매우좋음
11496,매우좋음
11497,매우좋음
11498,매우좋음
11499,매우좋음
11500,매우좋음
11501,'매우좋음'
11502,'매우좋음'
11503,'매우좋음'
11504,'매우좋음'
11505,'매우좋음'
11506,매우좋음
11507,'매우좋음'
11508,'좋음'
11509,'매우좋음'
11510,매우좋음
11511,'매우좋음'
11512,매우좋음
11513,'보통'
11514,'매우좋음'
11515,매우좋음
11516,매우좋음
11517,매우좋음
11518,매우좋음
11519,매우좋음
11520,매우좋음
11521,'좋음'
11522,'매우좋음'
11523,매우좋음
11524,매우좋음
11525,매우좋음
11526,매우좋음
11527,매우좋음
11528,'매우좋음'
11529,'좋음'
11530,매우좋음
11531,매우좋음
11532,'매우좋음'
11533,매우좋음
11534,'매우좋음'
11535,'매우좋음'
11536,매우좋음
11537,매우좋음
11538,매우좋음
11539,매우좋음
11540,'매우좋음'
11541,'보통'
11542,매우좋음
11543,매우좋음
11544,'매우좋음'
11545,'보통'
11546,'보통'
11547,'보통'
11548,'보통'
11549,'보통'
11550,매우좋음
11551,'매우좋음'
11552,매우좋음
11553,매우좋음
11554,'좋음'
11555,'매우좋음'
11556,매우좋음
11557,매우좋음
11558,'나쁨'
11559,매우좋음
11560,'좋음'
11561,'매우좋음'
11562,'좋음'
11563,'매우좋음'
11564,'보통'
11565,매우좋음
11566,매우좋음
11567,'매우좋음'
11568,'매우좋음'
11569,매우좋음
11570,'매우좋음'
11571,'매우좋음'
11572,'매우좋음'
11573,매우좋음
11574,'매우좋음'
11575,매우좋음
11576,'매우좋음'
11577,매우좋음
11578,'매우좋음'
11579,매우좋음
11580,매우좋음
11581,'매우좋음'
11582,매우좋음
11583,'매우좋음'
11584,매우좋음
11585,'매우좋음'
11586,매우좋음
11587,매우좋음
11588,'매우좋음'
11589,'매우좋음'
11590,'매우좋음'
11591,'매우좋음'
11592,매우좋음
11593,매우좋음
11594,'매우좋음'
11595,'매우좋음'
11596,매우좋음
11597,'매우좋음'
11598,매우좋음
11599,'매우좋음'
11600,매우좋음
11601,매우좋음
11602,매우좋음
11603,매우좋음
11604,'보통'
11605,매우좋음
11606,매우좋음
11607,매우좋음
11608,매우좋음
11609,매우좋음
11610,매우좋음
11611,매우좋음
11612,매우좋음
11613,매우좋음
11614,매우좋음
11615,매우좋음
11616,매우좋음
11617,'매우좋음'
11618,'매우좋음'
11619,매우좋음
11620,매우좋음
11621,나쁨
11622,매우좋음
11623,'좋음'
11624,'매우나쁨'
11625,매우좋음
11626,'매우좋음'
11627,매우좋음
11628,매우좋음
11629,매우좋음
11630,'매우좋음'
11631,'매우좋음'
11632,'매우좋음'
11633,매우좋음
11634,매우좋음
11635,매우좋음
11636,매우좋음
11637,매우좋음
11638,매우좋음
11639,'매우좋음'
11640,'매우좋음'
11641,매우좋음
11642,매우좋음
11643,'좋음'
11644,매우좋음
11645,'매우좋음'
11646,매우좋음
11647,매우좋음
11648,매우좋음
11649,'매우좋음'
11650,매우좋음
11651,'매우좋음'
11652,매우좋음
11653,'매우좋음'
11654,'좋음'
11655,나쁨
11656,매우좋음
11657,'매우좋음'
11658,'매우좋음'
11659,매우좋음
11660,'매우좋음'
11661,매우좋음
11662,'매우좋음'
11663,'매우좋음'
11664,매우좋음
11665,'매우나쁨'
11666,매우나쁨
11667,매우좋음
11668,매우좋음
11669,'매우좋음'
11670,나쁨
11671,'매우좋음'
11672,매우좋음
11673,'보통'
11674,매우좋음
11675,매우좋음
11676,매우좋음
11677,매우좋음
11678,매우좋음
11679,'매우좋음'
11680,'보통'
11681,매우좋음
11682,'매우좋음'
11683,'매우좋음'
11684,매우좋음
11685,매우좋음
11686,'매우좋음'
11687,'보통'
11688,'매우좋음'
11689,'매우좋음'
11690,매우좋음
11691,매우좋음
11692,매우좋음
11693,'매우좋음'
11694,'보통'
11695,'좋음'
11696,'매우좋음'
11697,매우좋음
11698,나쁨
11699,'좋음'
11700,'매우좋음'
11701,매우좋음
11702,'매우좋음'
11703,'매우좋음'
11704,'보통'
11705,매우좋음
11706,'좋음'
11707,'매우좋음'
11708,'보통'
11709,'보통'
11710,'매우좋음'
11711,'매우좋음'
11712,'매우좋음'
11713,'좋음'
11714,'좋음'
11715,'매우좋음'
11716,'매우좋음'
11717,매우좋음
11718,'매우좋음'
11719,매우좋음
11720,매우좋음
11721,'매우좋음'
11722,'매우좋음'
11723,'매우좋음'
11724,매우좋음
11725,매우좋음
11726,매우좋음
11727,'매우좋음'
11728,매우좋음
11729,'매우좋음'
11730,'매우좋음'
11731,'매우좋음'
11732,매우좋음
11733,매우좋음
11734,'매우좋음'
11735,매우좋음
11736,'매우좋음'
11737,'매우좋음'
11738,'매우좋음'
11739,매우좋음
11740,'좋음'
11741,'매우좋음'
11742,'매우좋음'
11743,'매우좋음'
11744,매우좋음
11745,'매우좋음'
11746,매우좋음
11747,매우좋음
11748,'매우좋음'
11749,매우나쁨
11750,'보통'
11751,나쁨
11752,매우좋음
11753,매우좋음
11754,매우좋음
11755,매우좋음
11756,'좋음'
11757,'매우좋음'
11758,매우좋음
11759,매우좋음
11760,'매우좋음'
11761,'매우좋음'
11762,나쁨
11763,'좋음'
11764,'매우좋음'
11765,'매우좋음'
11766,매우좋음
11767,'매우좋음'
11768,'매우좋음'
11769,매우좋음
11770,매우좋음
11771,'매우좋음'
11772,매우좋음
11773,'매우좋음'
11774,'매우좋음'
11775,매우좋음
11776,좋음
11777,매우좋음
11778,'매우좋음'
11779,'매우좋음'
11780,'매우좋음'
11781,'매우좋음'
11782,매우좋음
11783,매우좋음
11784,'매우좋음'
11785,매우좋음
11786,'좋음'
11787,'보통'
11788,'좋음'
11789,매우좋음
11790,'매우좋음'
11791,'매우좋음'
11792,매우좋음
11793,'매우좋음'
11794,매우좋음
11795,매우좋음
11796,'매우좋음'
11797,'좋음'
11798,매우좋음
11799,매우좋음
11800,매우좋음
11801,매우좋음
11802,'보통'
11803,'매우좋음'
11804,매우좋음
11805,'매우좋음'
11806,매우좋음
11807,'매우좋음'
11808,'보통'
11809,'매우좋음'
11810,'매우좋음'
11811,'좋음'
11812,'매우좋음'
11813,매우좋음
11814,'매우좋음'
11815,매우좋음
11816,'나쁨'
11817,매우좋음
11818,매우좋음
11819,'매우좋음'
11820,매우좋음
11821,매우좋음
11822,'매우좋음'
11823,'매우좋음'
11824,'매우좋음'
11825,매우좋음
11826,'매우좋음'
11827,'매우좋음'
11828,매우좋음
11829,매우좋음
11830,'좋음'
11831,'매우좋음'
11832,'매우좋음'
11833,'매우좋음'
11834,매우좋음
11835,매우좋음
11836,매우좋음
11837,'매우좋음'
11838,매우좋음
11839,'매우좋음'
11840,매우좋음
11841,'매우좋음'
11842,'매우좋음'
11843,매우좋음
11844,'매우좋음'
11845,매우좋음
11846,'좋음'
11847,'좋음'
11848,매우좋음
11849,'매우좋음'
11850,매우좋음
11851,매우좋음
11852,나쁨
11853,보통
11854,'매우좋음'
11855,'매우좋음'
11856,'매우좋음'
11857,매우좋음
11858,매우좋음
11859,'매우좋음'
11860,'매우좋음'
11861,'매우좋음'
11862,'매우좋음'
11863,'매우좋음'
11864,'매우좋음'
11865,'매우좋음'
11866,'매우좋음'
11867,'매우좋음'
11868,'매우좋음'
11869,'매우좋음'
11870,'매우좋음'
11871,'좋음'
11872,'좋음'
11873,'보통'
11874,'매우좋음'
11875,'매우좋음'
11876,좋음
11877,'매우좋음'
11878,'매우좋음'
11879,매우좋음
11880,매우좋음
11881,'매우좋음'
11882,매우좋음
11883,'좋음'
11884,'매우좋음'
11885,매우좋음
11886,'매우좋음'
11887,매우좋음
11888,'좋음'
11889,'매우좋음'
11890,매우좋음
11891,매우좋음
11892,'좋음'
11893,'매우좋음'
11894,'매우좋음'
11895,'좋음'
11896,매우좋음
11897,매우좋음
11898,'매우좋음'
11899,매우좋음
11900,'매우좋음'
11901,매우좋음
11902,'매우좋음'
11903,'매우좋음'
11904,'좋음'
11905,'매우좋음'
11906,매우좋음
11907,'좋음'
11908,'매우좋음'
11909,'매우좋음'
11910,'좋음'
11911,'매우좋음'
11912,'좋음'
11913,'매우좋음'
11914,매우좋음
11915,매우좋음
11916,매우좋음
11917,매우좋음
11918,'매우좋음'
11919,'매우좋음'
11920,'매우좋음'
11921,매우좋음
11922,매우좋음
11923,매우좋음
11924,매우좋음
11925,매우좋음
11926,매우좋음
11927,'매우좋음'
11928,'매우좋음'
11929,매우좋음
11930,'매우좋음'
11931,매우좋음
11932,매우좋음
11933,매우좋음
11934,매우좋음
11935,'매우좋음'
11936,매우좋음
11937,매우좋음
11938,'매우좋음'
11939,매우좋음
11940,'매우좋음'
11941,매우좋음
11942,'매우좋음'
11943,매우좋음
11944,매우좋음
11945,'매우좋음'
11946,'매우좋음'
11947,'매우좋음'
11948,매우좋음
11949,'매우좋음'
11950,'매우좋음'
11951,'매우좋음'
11952,매우좋음
11953,'매우좋음'
11954,'매우좋음'
11955,'좋음'
11956,매우좋음
11957,매우좋음
11958,'나쁨'
11959,'매우좋음'
11960,'나쁨'
11961,매우좋음
11962,'매우좋음'
11963,'매우좋음'
11964,'매우좋음'
11965,'매우좋음'
11966,좋음
11967,'좋음'
11968,'매우좋음'
11969,'매우좋음'
11970,'보통'
11971,매우좋음
11972,매우좋음
11973,매우좋음
11974,'매우좋음'
11975,매우좋음
11976,매우좋음
11977,매우좋음
11978,'매우좋음'
11979,'매우좋음'
11980,'매우좋음'
11981,매우좋음
11982,좋음
11983,'매우좋음'
11984,'매우좋음'
11985,'매우좋음'
11986,'매우좋음'
11987,'매우좋음'
11988,'매우좋음'
11989,'매우좋음'
11990,'매우좋음'
11991,'매우좋음'
11992,'매우좋음'
11993,매우좋음
11994,매우좋음
11995,매우좋음
11996,'매우좋음'
11997,매우좋음
11998,좋음
11999,'매우좋음'
12000,'매우좋음'
12001,매우좋음
12002,'매우좋음'
12003,'좋음'
12004,'매우좋음'
12005,'좋음'
12006,'매우좋음'
12007,좋음
12008,'좋음'
12009,매우좋음
12010,매우좋음
12011,'매우좋음'
12012,매우좋음
12013,'매우좋음'
12014,매우좋음
12015,'매우좋음'
12016,매우좋음
12017,'매우좋음'
12018,'매우좋음'
12019,'매우좋음'
12020,매우좋음
12021,매우좋음
12022,매우좋음
12023,'매우좋음'
12024,매우좋음
12025,'매우좋음'
12026,매우좋음
12027,매우좋음
12028,'매우좋음'
12029,'매우좋음'
12030,'매우좋음'
12031,'매우나쁨'
12032,'좋음'
12033,매우좋음
12034,'보통'
12035,매우좋음
12036,'매우좋음'
12037,'매우좋음'
12038,매우좋음
12039,매우좋음
12040,'매우좋음'
12041,'매우좋음'
12042,'매우좋음'
12043,'매우좋음'
12044,매우좋음
12045,'매우좋음'
12046,매우좋음
12047,매우좋음
12048,'매우좋음'
12049,매우좋음
12050,'매우좋음'
12051,매우좋음
12052,'매우좋음'
12053,'매우나쁨'
12054,'매우좋음'
12055,'매우좋음'
12056,'매우좋음'
12057,'보통'
12058,매우좋음
12059,'매우좋음'
12060,'좋음'
12061,매우좋음
12062,'좋음'
12063,매우좋음
12064,'좋음'
12065,'좋음'
12066,'좋음'
12067,'좋음'
12068,'보통'
12069,매우좋음
12070,매우좋음
12071,'매우좋음'
12072,'좋음'
12073,'나쁨'
12074,매우좋음
12075,'매우좋음'
12076,'매우좋음'
12077,'매우좋음'
12078,'매우좋음'
12079,'매우좋음'
12080,매우좋음
12081,'좋음'
12082,매우좋음
12083,매우좋음
12084,'매우좋음'
12085,매우좋음
12086,매우좋음
12087,'매우좋음'
12088,매우좋음
12089,매우좋음
12090,매우좋음
12091,나쁨
12092,'매우나쁨'
12093,매우좋음
12094,'매우좋음'
12095,'매우좋음'
12096,매우좋음
12097,매우좋음
12098,'매우좋음'
12099,매우좋음
12100,매우좋음
12101,매우좋음
12102,매우좋음
12103,'매우좋음'
12104,나쁨
12105,매우좋음
12106,'매우좋음'
12107,매우좋음
12108,'매우좋음'
12109,'매우좋음'
12110,'매우좋음'
12111,매우좋음
12112,매우좋음
12113,매우좋음
12114,매우좋음
12115,매우좋음
12116,'매우좋음'
12117,매우좋음
12118,매우좋음
12119,매우좋음
12120,'좋음'
12121,'좋음'
12122,'매우좋음'
12123,매우좋음
12124,매우좋음
12125,'매우좋음'
12126,매우좋음
12127,매우좋음
12128,'매우좋음'
12129,'보통'
12130,'보통'
12131,리뷰 내용이 제공되지 않았으므로 평가를 할 수 없습니다.
12132,'매우좋음'
12133,'매우좋음'
12134,매우좋음
12135,'매우좋음'
12136,'매우좋음'
12137,매우좋음
12138,매우좋음
12139,'매우좋음'
12140,'매우좋음'
12141,매우좋음
12142,'매우좋음'
12143,매우좋음
12144,'좋음'
12145,'좋음'
12146,매우좋음
12147,'매우좋음'
12148,매우좋음
12149,매우좋음
12150,매우좋음
12151,매우좋음
12152,'매우좋음'
12153,매우좋음
12154,'매우좋음'
12155,매우좋음
12156,매우좋음
12157,'매우좋음'
12158,'보통'
12159,'매우좋음'
12160,매우좋음
12161,'매우좋음'
12162,'좋음'
12163,'매우좋음'
12164,'좋음'
12165,'매우좋음'
12166,'매우좋음'
12167,'매우좋음'
12168,'매우좋음'
12169,'좋음'
12170,'보통'
12171,'좋음'
12172,'좋음'
12173,매우좋음
12174,매우좋음
12175,'매우좋음'
12176,'매우좋음'
12177,'매우좋음'
12178,'보통'
12179,매우좋음
12180,'매우좋음'
12181,매우좋음
12182,매우좋음
12183,'매우좋음'
12184,'보통'
12185,'좋음'
12186,'매우좋음'
12187,'좋음'
12188,'보통'
12189,'좋음'
12190,'매우좋음'
12191,'매우좋음'
12192,'매우좋음'
12193,매우좋음
12194,'매우좋음'
12195,'매우좋음'
12196,매우좋음
12197,'매우좋음'
12198,매우좋음
12199,'매우좋음'
12200,'매우좋음'
12201,'매우좋음'
12202,'매우좋음'
12203,'매우좋음'
12204,'매우좋음'
12205,'매우좋음'
12206,'매우좋음'
12207,'좋음'
12208,'매우좋음'
12209,'좋음'
12210,'좋음'
12211,'매우좋음'
12212,'좋음'
12213,'매우좋음'
12214,매우좋음
12215,'매우좋음'
12216,'좋음'
12217,'좋음'
12218,'좋음'
12219,'좋음'
12220,'매우좋음'
12221,'매우좋음'
12222,'매우좋음'
12223,매우좋음
12224,'매우좋음'
12225,'보통'
12226,'매우좋음'
12227,'매우좋음'
12228,'좋음'
12229,매우좋음
12230,'좋음'
12231,'보통'
12232,매우좋음
12233,'보통'
12234,'매우좋음'
12235,'매우좋음'
12236,'매우좋음'
12237,'좋음'
12238,'매우좋음'
12239,'매우좋음'
12240,'매우좋음'
12241,'매우좋음'
12242,'매우좋음'
12243,'매우좋음'
12244,'보통'
12245,'보통'
12246,'매우좋음'
12247,매우좋음
12248,'매우좋음'
12249,'보통'
12250,'매우좋음'
12251,'매우좋음'
12252,'매우좋음'
12253,'매우좋음'
12254,매우좋음
12255,'매우좋음'
12256,매우좋음
12257,매우좋음
12258,매우좋음
12259,'매우좋음'
12260,'매우좋음'
12261,'매우좋음'
12262,'매우좋음'
12263,매우좋음
12264,매우좋음
12265,매우좋음
12266,'매우좋음'
12267,매우좋음
12268,'매우좋음'
12269,'매우좋음'
12270,'매우좋음'
12271,'나쁨'
12272,'매우좋음'
12273,매우좋음
12274,'매우좋음'
12275,'매우좋음'
12276,'좋음'
12277,'매우좋음'
12278,'좋음'
12279,'매우좋음'
12280,매우좋음
12281,'매우좋음'
12282,매우좋음
12283,'매우좋음'
12284,'매우좋음'
12285,'보통'
12286,'매우좋음'
12287,'보통'
12288,'보통'
12289,'보통'
12290,'매우좋음'
12291,'매우좋음'
12292,'매우좋음'
12293,'좋음'
12294,'매우좋음'
12295,매우좋음
12296,'매우좋음'
12297,'매우좋음'
12298,'보통'
12299,'매우좋음'
12300,'매우좋음'
12301,'매우좋음'
12302,매우좋음
12303,매우좋음
12304,'매우좋음'
12305,'매우좋음'
12306,'매우좋음'
12307,'매우좋음'
12308,'매우좋음'
12309,'매우좋음'
12310,매우좋음
12311,'매우좋음'
12312,'매우좋음'
12313,'매우좋음'
12314,'매우좋음'
12315,'매우좋음'
12316,'매우좋음'
12317,'매우좋음'
12318,'매우좋음'
12319,'좋음'
12320,매우좋음
12321,'매우좋음'
12322,'보통'
12323,'매우좋음'
12324,'매우좋음'
12325,'좋음'
12326,매우좋음
12327,매우좋음
12328,'매우좋음'
12329,'매우좋음'
12330,'매우좋음'
12331,'매우좋음'
12332,'매우좋음'
12333,'매우좋음'
12334,매우좋음
